cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age_days,strength,age_hours,temperature,humidity,curing_method
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100.0,39.2311844,2400.0,40.681862207084535,24.494625595259382,0
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3.0,17.9953236,72.0,30.24554503989052,60.73799813400792,0
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14.0,30.38520732,336.0,36.79245214166593,38.82953831045684,0
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28.0,45.70536404,672.0,25.105483724207684,75.82913704460317,0
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56.0,50.77301264,1344.0,28.076155385054363,41.72533712465017,0
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100.0,53.90323368,2400.0,24.70070775275456,51.86541043572608,0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3.0,13.18278112,72.0,12.80971951192178,20.813437793567044,0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14.0,17.83674412,336.0,33.89808461046022,25.07128214561912,0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28.0,40.2309246,672.0,16.23089449763423,47.47454894846794,0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56.0,47.13257936,1344.0,5.972638657258154,53.59571843019864,0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100.0,49.97322048,2400.0,30.81889183628672,62.00143836835126,0
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3.0,13.35515012,72.0,12.084427176281958,40.416380509651226,0
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,14.0,22.31833812,336.0,42.61834337411657,68.64873202885798,1
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28.0,24.53845084,672.0,43.157143080103495,80.20856780324432,0
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,56.0,31.35047372,1344.0,41.59457560881794,74.5895692225345,0
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,100.0,40.85834776,2400.0,19.80634801021777,22.773317774385,0
238.05,0.0,94.11,186.66,7.0,949.91,847.01,3.0,19.93275116,72.0,5.618264661154697,53.63548630804802,2
238.05,0.0,94.11,186.66,7.0,949.91,847.01,14.0,25.68987576,336.0,42.13274250350901,27.34511248927224,0
238.05,0.0,94.11,186.66,7.0,949.91,847.01,28.0,30.2335226,672.0,22.127365932692573,36.94315111037693,0
238.05,0.0,94.11,186.66,7.0,949.91,847.01,56.0,39.58971192,1344.0,43.66619276174679,89.06638152870025,0
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100.0,44.298833,2400.0,43.54479908357011,29.974688003105925,0
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3.0,13.81709904,72.0,39.120378218694405,54.922170741594925,0
250.0,0.0,95.69,187.42,5.53,956.86,861.17,14.0,24.91766264,336.0,16.77795568278343,63.270901402268336,0
250.0,0.0,95.69,187.42,5.53,956.86,861.17,28.0,29.21999288,672.0,20.40390914407701,69.17254793808728,1
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56.0,38.32797084,1344.0,39.045466860674274,59.17540784408399,0
250.0,0.0,95.69,187.42,5.53,956.86,861.17,100.0,42.34761592,2400.0,17.676880206251106,20.683959319342858,1
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,3.0,13.54130864,72.0,11.7797098674437,42.85229157707943,2
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,14.0,26.31040416,336.0,27.272050498334007,56.2398150369298,0
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,28.0,31.64005364,672.0,42.44619096643124,26.15065494013833,0
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56.0,42.54756396,1344.0,32.84119186699892,44.543885184642654,0
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100.0,42.919881,2400.0,27.8024468035746,22.32421761539566,0
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3.0,13.33446584,72.0,8.88705975083074,25.50049480085145,0
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,14.0,25.3727168,336.0,29.60028906796679,47.78462933411173,2
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,28.0,37.404073,672.0,44.60215400417053,29.290102783014227,1
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,56.0,44.39535964,1344.0,10.60336060946096,59.72785937830907,0
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,100.0,47.73931824,2400.0,25.73318609454947,68.2625478396086,0
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3.0,19.51906556,72.0,40.094922877118215,76.0410689376358,1
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,14.0,31.35047372,336.0,34.63074471016817,34.010517097136706,2
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,28.0,38.50033984,672.0,32.88062963981072,31.723780758134883,1
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56.0,45.08483564,1344.0,33.09936335948437,27.31974882340802,0
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100.0,47.8151606,2400.0,19.379646048790207,64.55011746805457,0
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3.0,15.43736764,72.0,16.743673770579733,69.45330085408308,0
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14.0,26.77235308,336.0,37.37444621914055,22.211030137794943,0
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28.0,33.72916592,672.0,37.404535787167234,85.53485723705829,0
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,56.0,42.69924868,1344.0,39.68289274320415,23.637989855603067,0
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100.0,45.83636448,2400.0,41.529622102258855,57.89074347107493,0
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3.0,17.22311048,72.0,25.45369595443752,69.63423636156415,0
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,14.0,29.93015316,336.0,25.060651787487984,80.967838662226,0
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,28.0,29.65436276,672.0,36.931807158671006,69.98608524926995,0
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,56.0,36.96970312,1344.0,30.99855723111061,76.12096581488544,0
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,43.58177796,2400.0,33.07867509030814,43.76151347799642,0
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3.0,13.12072828,72.0,36.83170677744404,77.03775796225585,0
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14.0,24.42813468,336.0,40.60021367270265,25.60803924692726,1
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28.0,32.66047812,672.0,18.51980627406143,82.63716592423694,0
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,56.0,36.63875464,1344.0,20.02331810559776,58.331466330761536,0
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,100.0,44.20920112,2400.0,8.75927759363476,77.21084389737456,0
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,3.0,13.62404576,72.0,28.13120563984696,51.66227991628101,2
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,14.0,21.60128308,336.0,6.437690951869683,65.05043866375675,0
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.77209328,672.0,23.623920725298404,56.84818626552792,0
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,56.0,35.57006684,1344.0,26.705785388303063,71.21126652287323,0
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100.0,45.3675208,2400.0,16.461650085131375,25.71409874214127,0
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3.0,7.315340359999999,72.0,28.63333042276043,24.224645879339462,0
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14.0,21.50475644,336.0,6.220009997561977,37.29722638071025,0
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28.0,31.2677366,672.0,6.493927549968577,31.168127607923186,2
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,56.0,43.49904084,1344.0,37.904022426386334,81.02484966145411,0
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100.0,48.67011084,2400.0,19.40762565645052,35.344979115063104,1
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3.0,7.398077479999999,72.0,10.08242050607539,88.31056790733919,1
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14.0,23.5111316,336.0,25.88973040219217,43.58270542397748,0
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28.0,31.11605188,672.0,35.799742123944434,32.748254098208946,2
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56.0,39.14844728,1344.0,13.632841099873726,75.27889549997354,0
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,100.0,48.15300384,2400.0,29.91561903276001,66.10954428506133,0
290.35,0.0,96.18,168.08,9.41,961.18,865.0,3.0,22.50449664,72.0,8.41389859975072,54.87370015171973,0
290.35,0.0,96.18,168.08,9.41,961.18,865.0,14.0,34.67374804,336.0,7.067268846744308,58.87544856563419,0
290.35,0.0,96.18,168.08,9.41,961.18,865.0,28.0,34.73580088,672.0,26.25418526272592,70.34412447905848,0
290.35,0.0,96.18,168.08,9.41,961.18,865.0,56.0,45.08483564,1344.0,26.62540486440426,35.99183189319091,0
290.35,0.0,96.18,168.08,9.41,961.18,865.0,100.0,48.97348028,2400.0,30.497196059928264,89.74337412397193,0
277.05,0.0,97.39,160.6,11.83,973.9,875.61,3.0,23.13881456,72.0,34.04365334890646,88.23552135027482,0
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14.0,41.885667,336.0,44.03408317850138,65.52279804428558,0
277.05,0.0,97.39,160.6,11.83,973.9,875.61,28.0,48.28400428,672.0,25.65201393204781,33.96797156504016,0
277.05,0.0,97.39,160.6,11.83,973.9,875.61,56.0,51.03501352,1344.0,17.918258917649837,67.61597697019039,0
277.05,0.0,97.39,160.6,11.83,973.9,875.61,100.0,55.6407132,2400.0,36.80744779074814,25.05388862854231,0
295.71,0.0,95.64,171.54,8.87,955.14,859.2,3.0,22.94576128,72.0,15.833290050482969,22.145675154406423,1
295.71,0.0,95.64,171.54,8.87,955.14,859.2,14.0,35.2322236,336.0,22.558856828225444,38.03780219578496,0
295.71,0.0,95.64,171.54,8.87,955.14,859.2,28.0,39.94134468,672.0,8.138255253690637,52.383606971752144,1
295.71,0.0,95.64,171.54,8.87,955.14,859.2,56.0,48.71837416,1344.0,6.0140297366183,80.77907537858664,0
295.71,0.0,95.64,171.54,8.87,955.14,859.2,100.0,52.04164848,2400.0,43.505936587117006,70.90183488364156,0
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,3.0,21.02212324,72.0,38.43920482048824,71.98945648399868,0
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,14.0,33.35684888,336.0,32.83896824374792,49.78453341136528,0
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,28.0,33.94290348,672.0,21.3581177765708,44.21544947828741,0
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,56.0,44.14025352,1344.0,11.93177280283383,45.97271340892219,1
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,100.0,45.3675208,2400.0,11.257481706843445,89.13546946152405,0
249.1,0.0,98.75,158.11,12.8,987.76,889.01,3.0,15.36152528,72.0,15.009715926583812,22.80764339887377,1
249.1,0.0,98.75,158.11,12.8,987.76,889.01,14.0,28.6822016,336.0,26.96906658824481,80.6922047285714,1
249.1,0.0,98.75,158.11,12.8,987.76,889.01,28.0,30.84715624,672.0,33.583836908002496,60.507278600067536,1
249.1,0.0,98.75,158.11,12.8,987.76,889.01,56.0,42.03045696,1344.0,31.40789506870925,50.70307934327133,2
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100.0,51.0556978,2400.0,16.197355877837715,70.76803622905956,0
252.31,0.0,98.75,146.25,14.17,987.76,889.01,3.0,21.78054684,72.0,43.19461122652776,54.0668258997292,0
252.31,0.0,98.75,146.25,14.17,987.76,889.01,14.0,42.29245784,336.0,34.51587666783074,81.13962666571624,0
252.31,0.0,98.75,146.25,14.17,987.76,889.01,28.0,50.60064364,672.0,27.174162100456027,83.0491304807881,0
252.31,0.0,98.75,146.25,14.17,987.76,889.01,56.0,55.82687172,1344.0,29.46882984937409,49.52046488114188,0
252.31,0.0,98.75,146.25,14.17,987.76,889.01,100.0,60.9496784,2400.0,21.7840024971116,39.37794580645361,1
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3.0,23.52492112,72.0,14.909239580046298,61.46452300153536,0
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14.0,42.21661548,336.0,19.238907146050465,83.86543419316837,0
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,28.0,52.5035974,672.0,35.31384441857476,34.746353230396664,0
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,56.0,60.32225524,1344.0,5.575739545190235,63.6076608494438,0
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,100.0,66.42411784,2400.0,9.64290562027665,64.20921540647643,0
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,3.0,23.80071152,72.0,6.84010568087011,71.31791156906968,1
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,14.0,38.76923548,336.0,6.6291520927588055,29.209737958908185,0
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,28.0,51.3314882,672.0,39.21842336044029,70.1077475277462,0
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56.0,56.8472962,1344.0,33.146314375200944,83.63227644659487,0
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,100.0,58.60546,2400.0,23.96695316349301,32.57781762091694,0
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,3.0,21.91154728,72.0,8.91336642604006,36.62803274467144,0
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14.0,36.9903874,336.0,24.664635004673293,87.99765658291477,0
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,28.0,47.401475,672.0,23.938870831222623,32.66838668966429,0
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,56.0,51.95891136,1344.0,11.928074796400608,79.80695653587054,0
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,100.0,56.7438748,2400.0,22.35406596951892,54.45944995136244,0
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3.0,17.57474324,72.0,20.94018937589494,37.30617520822239,0
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,14.0,33.72916592,336.0,29.63400392208866,80.9524930890758,0
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.14818748,672.0,30.40374603470575,51.17136785018658,0
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56.0,46.6430514,1344.0,6.812160390881781,56.03721477507831,0
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100.0,50.07664188,2400.0,19.98450458505885,45.1463358579836,2
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.36790044,72.0,30.034396628569453,61.50655960044492,0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.70158688,336.0,25.125450343203507,31.4466710809516,0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,28.0,45.93978588,672.0,39.25959364753289,47.375707565623244,0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56.0,51.4349096,1344.0,31.3477452647578,87.85886256347013,0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100.0,59.30183076,2400.0,11.517377083257188,38.06934028907892,0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.44726016,72.0,7.822749896017194,65.97156651789045,0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,47.7117392,336.0,30.696771128252625,42.76330449572864,2
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,28.0,63.14221208,672.0,6.0604524216648725,74.14311879806205,0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.82401392,1344.0,28.43102325093853,29.16115625028449,0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100.0,66.9481196,2400.0,42.6092096569983,87.88747315549813,0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3.0,27.42046052,72.0,28.01896711503516,51.76526789685475,0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734,336.0,20.526797048260875,36.52353243425247,0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,28.0,55.50971276,672.0,30.731528737694127,25.144772313100887,0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,61.99078716,1344.0,23.330115619660667,31.883053356127853,1
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,63.52831864,2400.0,26.8246715726374,56.384176398921234,0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788,72.0,42.658592351061,43.59022235019004,0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124,336.0,20.44410551203097,78.02183561178266,2
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.20022796,672.0,43.44762255295657,50.162126656326414,0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56.0,53.95839176,1344.0,41.21402567824255,37.40999908113409,2
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63355864,2400.0,12.831645391571858,63.2001490622821,0
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,15.340841,72.0,7.774452035006618,69.47440518198121,1
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14.0,26.04840328,336.0,9.031120055097066,31.69293355306649,0
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.21973308,672.0,5.728873026061989,31.73334514018224,1
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,56.0,37.2661778,1344.0,8.777718430237137,22.566999885348007,2
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100.0,46.2293658,2400.0,32.320270936654275,71.54814105459484,0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.27852836,72.0,7.847545938409159,66.46631693352636,2
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,14.0,25.62092816,336.0,17.75902521175045,53.22416130248697,0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28.0,31.97100212,672.0,38.79501243877818,79.0919314278438,0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56.0,36.3009114,1344.0,5.930877429433035,76.39691070650372,0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100.0,43.0577762,2400.0,37.57873930355744,60.97480550777265,0
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.568648,672.0,16.274190990936,80.7789896359281,0
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226508,672.0,9.72659310486625,34.40888470257378,0
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75116932,672.0,32.86948661456603,27.83437335784096,0
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.0178466,672.0,30.15771387119536,38.88247280618927,1
451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28.0,78.80021203999999,672.0,40.09888054108212,23.99607992625204,1
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.36856,672.0,34.40284175215543,57.18186696007224,0
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.28088668,672.0,37.13923721539394,85.5623984606473,0
528.0,0.0,0.0,185.0,6.86,920.0,720.0,28.0,56.83350668,672.0,16.281382902852258,22.754047846795675,0
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224,672.0,12.097581751188912,28.54769398070188,0
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.55108132,672.0,35.024590065634335,51.65393197984047,0
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28.0,44.13335876,672.0,37.27338957069056,85.37125122695335,0
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.37597436,672.0,44.620205680026935,42.13092734837254,0
397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0,55.64760796,672.0,21.50470707645706,55.50643660818747,2
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27736932,672.0,19.880723431711328,22.910100133527447,0
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.32641204,672.0,36.05651842967987,30.38402406734622,0
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364936,672.0,18.632141610120712,89.06410860711928,0
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.24927068,672.0,42.23029302414259,87.55830875052318,0
516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,41.36856,672.0,39.33651007372048,20.345798665408672,0
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,29.15794004,672.0,22.15976109500073,86.62682497962673,0
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,39.39665864,672.0,35.03484271165989,64.73839564708503,0
234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132,672.0,35.18171496338729,80.75428061640154,0
250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.86512268,672.0,9.124954753437304,51.83178989437013,2
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52272288,672.0,41.102116267182666,56.09172200054752,1
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996,672.0,25.210094897914285,54.21926061798441,0
356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28.0,58.99846132,672.0,38.05829864430967,66.6804980282273,0
275.0,180.0,120.0,162.0,10.35,830.0,765.0,28.0,76.23536132,672.0,17.801984041224472,29.775587832941905,0
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702404,672.0,40.82092913984802,22.09815129108745,0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,14.39625888,72.0,20.568067149366524,41.55509591138336,0
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3.0,19.41564416,72.0,5.433506059211934,69.32765339156526,0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856,72.0,41.21527905677055,34.129741648606384,0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.94094492,72.0,8.651467071445342,67.14027033274421,0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3.0,21.29101888,72.0,17.772545503616595,87.89384322750892,0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172,72.0,43.0024786820322,26.573050105259288,2
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3.0,15.52010476,72.0,43.02428587750224,67.08214827575884,2
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3.0,15.81657944,72.0,27.937515524931445,51.06251535131998,1
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,12.5484632,72.0,30.27348848679197,80.76995780642537,0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,3.0,8.48744956,72.0,22.93782087913279,32.400485261317016,1
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3.0,15.60973664,72.0,16.728430867922583,68.48381665583152,0
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.17614616,72.0,18.14658181479664,78.66807027536771,1
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3.0,11.98309288,72.0,31.900738243081538,86.12299536318163,0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14.0,16.87837248,336.0,35.0949811775072,67.82736198027521,1
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,14.0,33.08795324,336.0,36.66316174903394,54.80223348058991,0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,14.0,34.23937816,336.0,36.58472571178216,63.24930681408497,1
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14.0,31.81242264,336.0,8.648244121947615,80.82334891351027,2
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14.0,29.7508894,336.0,24.776812188103257,59.94268226471808,0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14.0,33.00521612,336.0,7.302350400665771,22.12709417877858,0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14.0,32.90179472,336.0,26.98115529294942,85.16640868548845,2
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14.0,29.55094136,336.0,22.66122005493508,68.26687257220928,0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.41564416,336.0,40.50816731033199,67.35593700440725,1
250.0,0.0,95.69,191.84,5.33,948.9,857.2,14.0,24.65566176,336.0,19.036600502083147,35.0972606678402,0
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14.0,29.59230992,336.0,9.682680657104235,66.121982916286,0
194.68,0.0,100.52,170.17,7.48,998.0,901.8,14.0,24.28334472,336.0,10.719667282113434,47.57050839579109,0
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14.0,20.72564856,336.0,35.46042526869889,65.58630839290444,0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28.0,26.200088,672.0,29.728722532650444,27.461512121559352,1
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,28.0,46.38794528,672.0,9.04490704491161,66.04917132221252,0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28.0,39.1622368,672.0,8.364272244599897,89.95896080394665,0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,28.0,41.20308576,672.0,33.0387652583648,23.374842720238924,0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,28.0,33.68779736,672.0,7.910520254567741,88.4021928954922,0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28.0,38.20386516,672.0,37.87440237161425,48.48355725060094,1
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,28.0,41.40992856,672.0,33.24968908625985,80.95274152360814,2
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.81086384,672.0,8.25395122567599,74.76698388407914,0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.84871504,672.0,8.393508563407677,59.69113826906675,1
250.0,0.0,95.69,191.84,5.33,948.9,857.2,28.0,27.22051248,672.0,44.465583140047016,71.69144464759285,1
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,28.0,44.63667624,672.0,19.97083183024481,81.49608929109435,0
194.68,0.0,100.52,170.17,7.48,998.0,901.8,28.0,37.2661778,672.0,19.82568588267564,48.28982251557231,2
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176,672.0,37.5119826903001,42.89232130942671,0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56.0,36.56291228,1344.0,42.88994309535435,66.73153698945093,0
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,53.72396992,1344.0,44.44004255291483,76.5492159358881,1
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.58737372,1344.0,35.13512741035767,73.3599594343631,0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,56.0,51.72448952,1344.0,20.05038342123663,75.84695542010442,1
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852751999999995,1344.0,8.34002866794675,50.49083203690531,1
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.77223324,1344.0,36.08587663709747,77.24839513225152,0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56.0,53.46196904,1344.0,27.3361699894322,28.41463387594259,1
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,48.9872698,1344.0,21.96888036987905,58.11423685725947,0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56.0,31.715896,1344.0,41.25417540378944,20.40310623486851,0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487,1344.0,9.447899292246053,42.72100809301892,0
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,51.25564584,1344.0,24.705004171634364,45.65230744099785,2
